"","sex","edu","employed","bornin_canada","province","votechoice","income","age"
"13603","Female",1,1,1,"Nova Scotia","Liberal Party","$50,000 to $74,999","30 to 44"
"13604","Male",1,1,1,"Ontario","Liberal Party","NA","NA"
"13605","Female",1,NA,1,"Saskatchewan","NA","NA","NA"
"13606","Female",1,1,1,"Ontario","NA","NA","NA"
"13607","Female",1,1,1,"Manitoba","NA","NA","NA"
"13608","Female",1,0,1,"Quebec","NA","$125,000 and more","NA"
"13609","Male",1,1,1,"British Columbia","Liberal Party","$75,000 to $99,999","NA"
"13610","Male",1,0,1,"Manitoba","Conservative Party","NA","60 to 74"
"13611","Male",1,1,1,"Ontario","NA","Less than $25,000","NA"
"13612","Female",0,0,1,"British Columbia","NA","NA","NA"
"13613","Male",0,1,0,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"13614","Female",1,1,1,"Alberta","Liberal Party","$100,000 to $ 124,999","NA"
"13615","Female",1,0,1,"Nova Scotia","Liberal Party","$25,000 to $49,999","NA"
"13616","Female",1,1,1,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"13617","Female",1,0,0,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"13618","Female",1,0,1,"Ontario","Liberal Party","NA","60 to 74"
"13619","Female",1,0,1,"Manitoba","Conservative Party","$50,000 to $74,999","NA"
"13620","Male",0,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"13621","Female",1,0,1,"Saskatchewan","NA","NA","NA"
"13622","Female",0,0,1,"British Columbia","NA","$25,000 to $49,999","60 to 74"
"13623","Male",1,1,1,"Quebec","Liberal Party","$125,000 and more","NA"
"13624","Female",1,1,1,"Ontario","Conservative Party","NA","NA"
"13625","Female",1,1,1,"Ontario","NA","Less than $25,000","NA"
"13626","Female",1,0,1,"Ontario","NA","$25,000 to $49,999","NA"
"13627","Female",1,1,1,"Ontario","Conservative Party","$125,000 and more","NA"
"13628","Female",1,0,1,"Nova Scotia","Liberal Party","$50,000 to $74,999","NA"
"13629","Female",1,0,1,"Manitoba","Liberal Party","$50,000 to $74,999","NA"
"13630","Female",0,0,1,"Quebec","NA","Less than $25,000","NA"
"13631","Male",1,1,1,"Quebec","NA","Less than $25,000","NA"
"13632","Female",0,1,1,"Alberta","Conservative Party","Less than $25,000","NA"
"13633","Male",0,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"13634","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"13635","Female",1,0,1,"Manitoba","Liberal Party","$25,000 to $49,999","NA"
"13636","Female",1,1,1,"Saskatchewan","NA","NA","NA"
"13637","Female",1,1,1,"Ontario","Liberal Party","Less than $25,000","NA"
"13638","Female",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"13639","Female",1,1,1,"Quebec","Liberal Party","$125,000 and more","NA"
"13640","Male",1,1,1,"Quebec","Conservative Party","$75,000 to $99,999","60 to 74"
"13641","Male",1,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"13642","Female",1,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"13643","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"13644","Female",1,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"13645","Male",1,1,1,"British Columbia","Liberal Party","$125,000 and more","45 to 59"
"13646","Male",1,1,1,"Manitoba","NA","NA","NA"
"13647","Male",1,1,1,"Saskatchewan","NA","Less than $25,000","NA"
"13648","Male",1,1,0,"British Columbia","NA","$75,000 to $99,999","NA"
"13649","Female",0,1,1,"Ontario","NA","$25,000 to $49,999","30 to 44"
"13650","Male",1,0,1,"Quebec","Liberal Party","Less than $25,000","45 to 59"
"13651","Female",1,0,1,"Ontario","NA","NA","NA"
"13652","Male",1,0,0,"New Brunswick","NA","$25,000 to $49,999","NA"
"13653","Female",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"13654","Male",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"13655","Female",1,1,1,"Quebec","NA","NA","NA"
"13656","Female",0,1,1,"British Columbia","Liberal Party","$50,000 to $74,999","NA"
"13657","Male",1,1,0,"Ontario","Liberal Party","Less than $25,000","45 to 59"
"13658","Female",1,1,1,"Quebec","Conservative Party","$50,000 to $74,999","NA"
"13659","Male",0,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"13660","Male",1,1,1,"Alberta","NA","NA","NA"
"13661","Male",1,1,1,"British Columbia","NA","$75,000 to $99,999","NA"
"13662","Female",1,1,0,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"13663","Male",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"13664","Female",1,0,0,"Manitoba","NA","NA","NA"
"13665","Female",0,1,1,"Quebec","Liberal Party","Less than $25,000","30 to 44"
"13666","Male",0,0,1,"British Columbia","NA","$50,000 to $74,999","60 to 74"
"13667","Male",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"13668","Female",1,1,0,"British Columbia","NA","$100,000 to $ 124,999","NA"
"13669","Female",0,1,1,"Quebec","NA","NA","30 to 44"
"13670","Female",1,0,1,"Ontario","Conservative Party","NA","45 to 59"
"13671","Female",1,0,1,"Ontario","NA","Less than $25,000","NA"
"13672","Male",0,0,1,"Quebec","Conservative Party","$75,000 to $99,999","18 to 29"
"13673","Female",1,1,1,"British Columbia","NA","$75,000 to $99,999","NA"
"13674","Female",0,1,1,"Ontario","NA","Less than $25,000","NA"
"13675","Male",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"13676","Female",1,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"13677","NA",1,0,0,"Ontario","NA","NA","NA"
"13678","Male",0,1,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"13679","Female",1,0,1,"Quebec","NA","NA","NA"
"13680","Male",1,0,0,"British Columbia","Conservative Party","$50,000 to $74,999","75 and above"
"13681","Female",1,0,1,"Ontario","Liberal Party","NA","45 to 59"
"13682","Male",0,1,1,"Quebec","Conservative Party","NA","NA"
"13683","Male",1,1,0,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"13684","Male",1,1,1,"Alberta","Conservative Party","NA","NA"
"13685","Female",1,0,1,"Manitoba","Conservative Party","$75,000 to $99,999","NA"
"13686","Female",1,0,1,"Ontario","NA","$25,000 to $49,999","45 to 59"
"13687","Female",1,1,0,"Saskatchewan","NA","$50,000 to $74,999","NA"
"13688","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"13689","Female",1,0,1,"Quebec","NA","Less than $25,000","NA"
"13690","Female",1,1,1,"Quebec","NA","$50,000 to $74,999","45 to 59"
"13691","Male",1,0,1,"British Columbia","Conservative Party","$100,000 to $ 124,999","60 to 74"
"13692","Female",1,1,1,"Ontario","NA","$125,000 and more","NA"
"13693","Female",1,1,1,"New Brunswick","Conservative Party","Less than $25,000","NA"
"13694","Female",1,0,1,"Ontario","NA","NA","NA"
"13695","Male",0,0,1,"Quebec","Conservative Party","$75,000 to $99,999","60 to 74"
"13696","Female",1,1,0,"Ontario","Liberal Party","NA","30 to 44"
"13697","Female",1,0,1,"Ontario","NA","$50,000 to $74,999","60 to 74"
"13698","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","45 to 59"
"13699","Female",1,1,1,"New Brunswick","Conservative Party","$50,000 to $74,999","NA"
"13700","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","60 to 74"
"13701","Female",1,0,1,"Ontario","Liberal Party","Less than $25,000","NA"
"13702","Female",1,1,0,"British Columbia","NA","$100,000 to $ 124,999","45 to 59"
"13703","Male",1,0,1,"Manitoba","Conservative Party","$50,000 to $74,999","NA"
"13704","Female",1,1,1,"Manitoba","NA","$50,000 to $74,999","NA"
"13705","Female",1,0,1,"Nova Scotia","NA","NA","NA"
"13706","Male",1,0,1,"Newfoundland and Labrador","Liberal Party","NA","45 to 59"
"13707","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"13708","Female",1,1,1,"Quebec","Liberal Party","NA","NA"
"13709","Female",1,0,1,"Ontario","Conservative Party","Less than $25,000","NA"
"13710","Female",1,1,1,"Alberta","Conservative Party","$125,000 and more","30 to 44"
"13711","Female",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"13712","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","45 to 59"
"13713","Male",1,1,0,"Quebec","NA","NA","NA"
"13714","Female",1,1,1,"Saskatchewan","NA","$75,000 to $99,999","30 to 44"
"13715","Female",0,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"13716","Male",1,0,1,"Alberta","Liberal Party","$75,000 to $99,999","NA"
"13717","NA",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"13718","Female",0,0,1,"Ontario","NA","NA","NA"
"13719","Female",1,1,1,"Alberta","Conservative Party","$75,000 to $99,999","NA"
"13720","Female",1,1,1,"Quebec","Liberal Party","NA","NA"
"13721","Female",1,1,0,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"13722","Female",1,0,1,"Saskatchewan","NA","$125,000 and more","NA"
"13723","Female",0,1,NA,"Quebec","NA","NA","NA"
"13724","Male",1,0,1,"Ontario","Conservative Party","$125,000 and more","NA"
"13725","Female",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","30 to 44"
"13726","Male",1,1,1,"Alberta","Conservative Party","NA","NA"
"13727","Female",1,1,1,"Newfoundland and Labrador","NA","$50,000 to $74,999","NA"
"13728","Male",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"13729","Male",1,0,1,"Quebec","Conservative Party","$125,000 and more","NA"
"13730","Male",1,0,1,"British Columbia","NA","$125,000 and more","NA"
"13731","Male",0,1,1,"New Brunswick","Liberal Party","$25,000 to $49,999","NA"
"13732","Female",1,0,1,"Quebec","Liberal Party","NA","NA"
"13733","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","60 to 74"
"13734","Female",1,1,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"13735","Male",1,1,1,"Alberta","NA","$75,000 to $99,999","NA"
"13736","Female",1,1,1,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"13737","Male",1,1,0,"Nova Scotia","Liberal Party","Less than $25,000","30 to 44"
"13738","Female",1,1,1,"Alberta","NA","NA","NA"
"13739","Female",1,1,0,"Ontario","NA","$25,000 to $49,999","NA"
"13740","Female",0,1,1,"Alberta","Conservative Party","$125,000 and more","45 to 59"
"13741","Female",1,0,1,"Nova Scotia","NA","$100,000 to $ 124,999","NA"
"13742","Female",0,0,1,"Ontario","Liberal Party","NA","NA"
"13743","Female",1,1,1,"Ontario","NA","NA","NA"
"13744","Female",1,0,0,"British Columbia","NA","$100,000 to $ 124,999","60 to 74"
"13745","Female",1,0,1,"Ontario","NA","NA","NA"
"13746","Male",0,1,1,"Saskatchewan","NA","NA","30 to 44"
"13747","Female",1,0,1,"British Columbia","Liberal Party","NA","NA"
"13748","Female",1,0,0,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"13749","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"13750","Female",1,0,1,"Saskatchewan","Conservative Party","NA","NA"
"13751","Female",0,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"13752","Female",1,0,1,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"13753","Male",0,0,1,"Alberta","Conservative Party","$25,000 to $49,999","45 to 59"
"13754","Male",0,0,0,"Ontario","NA","Less than $25,000","NA"
"13755","Female",1,1,1,"Quebec","Liberal Party","Less than $25,000","NA"
"13756","Female",1,1,1,"Ontario","NA","$125,000 and more","NA"
"13757","Female",1,0,0,"British Columbia","NA","NA","60 to 74"
"13758","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13759","Male",0,1,1,"Quebec","NA","$25,000 to $49,999","45 to 59"
"13760","Female",0,1,0,"Ontario","NA","NA","NA"
"13761","Female",1,0,1,"Ontario","NA","NA","NA"
"13762","Female",0,0,1,"Ontario","NA","NA","NA"
"13763","Female",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"13764","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13765","Female",1,1,1,"Alberta","Conservative Party","NA","NA"
"13766","Male",1,0,1,"Quebec","Liberal Party","NA","60 to 74"
"13767","Female",1,1,1,"Nova Scotia","Liberal Party","$100,000 to $ 124,999","NA"
"13768","Female",1,NA,1,"Quebec","NA","Less than $25,000","45 to 59"
"13769","Male",1,1,1,"Alberta","NA","$75,000 to $99,999","NA"
"13770","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13771","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"13772","Female",1,NA,1,"British Columbia","NA","NA","NA"
"13773","Male",1,1,1,"British Columbia","Liberal Party","$125,000 and more","NA"
"13774","Male",1,1,0,"Ontario","NA","NA","NA"
"13775","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"13776","Female",1,1,1,"Alberta","Liberal Party","$50,000 to $74,999","30 to 44"
"13777","Female",1,1,1,"Quebec","Liberal Party","$100,000 to $ 124,999","NA"
"13778","Female",0,0,1,"New Brunswick","NA","NA","18 to 29"
"13779","Female",1,0,1,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"13780","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13781","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13782","Female",1,0,1,"Alberta","Conservative Party","$125,000 and more","NA"
"13783","Male",1,0,0,"Alberta","NA","NA","NA"
"13784","Male",1,1,0,"Quebec","NA","NA","NA"
"13785","Female",0,1,1,"British Columbia","Liberal Party","$25,000 to $49,999","NA"
"13786","Female",1,0,1,"Ontario","Liberal Party","$100,000 to $ 124,999","45 to 59"
"13787","Male",0,1,1,"Newfoundland and Labrador","Conservative Party","NA","NA"
"13788","Female",1,1,1,"British Columbia","Conservative Party","$75,000 to $99,999","30 to 44"
"13789","Female",1,0,1,"Quebec","NA","Less than $25,000","NA"
"13790","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13791","Female",1,0,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13792","Male",1,1,1,"British Columbia","Liberal Party","$75,000 to $99,999","NA"
"13793","Female",1,1,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"13794","Male",1,1,1,"Manitoba","Conservative Party","$125,000 and more","NA"
"13795","Male",0,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"13796","Female",0,NA,1,"Quebec","Liberal Party","Less than $25,000","NA"
"13797","Female",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"13798","Female",1,1,1,"Ontario","NA","NA","NA"
"13799","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"13800","Female",1,1,1,"British Columbia","NA","$75,000 to $99,999","NA"
"13801","Male",1,0,0,"British Columbia","Conservative Party","$100,000 to $ 124,999","NA"
"13802","Female",1,1,1,"Newfoundland and Labrador","NA","$125,000 and more","30 to 44"
"13803","Female",1,1,1,"Ontario","NA","NA","NA"
"13804","Female",1,0,0,"Ontario","Liberal Party","Less than $25,000","NA"
"13805","Female",1,1,1,"Nova Scotia","NA","$25,000 to $49,999","NA"
"13806","Male",1,0,1,"Saskatchewan","NA","NA","60 to 74"
"13807","Male",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","75 and above"
"13808","Female",1,0,1,"Quebec","NA","NA","60 to 74"
"13809","Female",1,0,1,"Ontario","Liberal Party","Less than $25,000","60 to 74"
"13810","Female",1,1,1,"British Columbia","Liberal Party","$100,000 to $ 124,999","45 to 59"
"13811","Female",1,0,1,"Saskatchewan","Liberal Party","NA","18 to 29"
"13812","Female",1,1,1,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"13813","Female",0,NA,1,"Quebec","NA","NA","NA"
"13814","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","30 to 44"
"13815","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","45 to 59"
"13816","Female",1,1,1,"Alberta","NA","NA","NA"
"13817","Female",1,1,1,"British Columbia","NA","NA","NA"
"13818","Female",0,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"13819","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13820","Female",1,1,1,"British Columbia","Liberal Party","$50,000 to $74,999","NA"
"13821","Female",1,0,1,"Saskatchewan","Conservative Party","Less than $25,000","NA"
"13822","Female",1,0,1,"British Columbia","Liberal Party","$125,000 and more","NA"
"13823","Female",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"13824","Male",1,1,0,"New Brunswick","Liberal Party","$50,000 to $74,999","30 to 44"
"13825","Female",1,1,1,"British Columbia","NA","$50,000 to $74,999","NA"
"13826","Male",1,1,0,"Ontario","NA","NA","NA"
"13827","Male",1,1,0,"British Columbia","Liberal Party","$125,000 and more","45 to 59"
"13828","Female",1,1,0,"Quebec","Conservative Party","$50,000 to $74,999","NA"
"13829","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13830","Female",0,0,1,"Quebec","NA","$125,000 and more","NA"
"13831","Female",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"13832","Female",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"13833","Male",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"13834","Female",1,1,0,"Quebec","NA","$25,000 to $49,999","NA"
"13835","Female",1,1,1,"British Columbia","NA","$50,000 to $74,999","NA"
"13836","Male",1,1,1,"Quebec","NA","NA","NA"
"13837","Female",1,1,1,"Quebec","Liberal Party","NA","45 to 59"
"13838","Female",1,1,1,"British Columbia","NA","$125,000 and more","NA"
"13839","Male",1,1,1,"Alberta","Conservative Party","NA","NA"
"13840","Female",0,0,1,"Alberta","Conservative Party","NA","NA"
"13841","Female",1,1,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"13842","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"13843","Female",1,0,1,"Quebec","Conservative Party","NA","NA"
"13844","Male",1,1,0,"Alberta","Conservative Party","$75,000 to $99,999","NA"
"13845","Female",1,0,1,"British Columbia","NA","$25,000 to $49,999","NA"
"13846","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"13847","Male",1,0,NA,"Newfoundland and Labrador","Conservative Party","$75,000 to $99,999","NA"
"13848","Female",1,1,1,"Alberta","NA","NA","NA"
"13849","Female",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","18 to 29"
"13850","Female",1,0,1,"Alberta","Liberal Party","$125,000 and more","60 to 74"
"13851","Male",1,1,1,"Newfoundland and Labrador","Conservative Party","NA","NA"
"13852","Male",1,1,1,"Ontario","Conservative Party","Less than $25,000","60 to 74"
"13853","Female",1,0,0,"British Columbia","NA","$125,000 and more","NA"
"13854","Male",1,0,1,"Ontario","Conservative Party","Less than $25,000","NA"
"13855","Male",1,1,0,"Alberta","NA","$125,000 and more","NA"
"13856","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13857","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13858","Female",1,0,1,"Quebec","NA","$25,000 to $49,999","18 to 29"
"13859","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"13860","Male",1,1,0,"Ontario","Conservative Party","$50,000 to $74,999","45 to 59"
"13861","Male",1,1,1,"Quebec","NA","NA","NA"
"13862","Male",0,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"13863","Male",1,0,1,"Quebec","Conservative Party","$75,000 to $99,999","NA"
"13864","Male",1,0,1,"Ontario","NA","NA","NA"
"13865","Female",1,0,1,"Alberta","Conservative Party","Less than $25,000","NA"
"13866","Male",1,1,1,"Saskatchewan","NA","$25,000 to $49,999","NA"
"13867","Female",1,0,1,"Alberta","Liberal Party","$100,000 to $ 124,999","NA"
"13868","Female",0,1,1,"Alberta","NA","NA","NA"
"13869","Male",0,1,1,"Quebec","Conservative Party","Less than $25,000","NA"
"13870","Female",1,1,1,"Alberta","Conservative Party","$100,000 to $ 124,999","NA"
"13871","Female",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"13872","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","30 to 44"
"13873","Female",1,1,1,"British Columbia","Liberal Party","NA","NA"
"13874","Female",1,NA,1,"British Columbia","Conservative Party","NA","NA"
"13875","Male",1,0,1,"Quebec","Conservative Party","$125,000 and more","NA"
"13876","Female",1,1,1,"Ontario","NA","NA","NA"
"13877","Female",1,1,1,"British Columbia","Liberal Party","NA","NA"
"13878","Female",0,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"13879","Female",1,1,1,"British Columbia","Conservative Party","NA","NA"
"13880","NA",1,1,1,"Alberta","Conservative Party","NA","NA"
"13881","Male",1,1,1,"Quebec","Conservative Party","$100,000 to $ 124,999","NA"
"13882","Male",1,1,1,"Nova Scotia","NA","$50,000 to $74,999","NA"
"13883","Female",1,0,0,"Ontario","NA","NA","NA"
"13884","Female",1,0,0,"Quebec","NA","$25,000 to $49,999","NA"
"13885","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"13886","Male",0,0,1,"Nova Scotia","Conservative Party","$75,000 to $99,999","45 to 59"
"13887","Female",1,1,0,"Ontario","NA","NA","NA"
